Date,Temp_C_S2
4/14/2023 20:29,16.558
4/14/2023 20:59,16.558
4/14/2023 21:29,16.558
4/14/2023 21:59,16.582
4/14/2023 22:29,16.582
4/14/2023 22:59,16.582
4/14/2023 23:29,16.582
4/14/2023 23:59,16.582
4/15/2023 0:29,16.582
4/15/2023 0:59,16.582
4/15/2023 1:29,16.582
4/15/2023 1:59,16.582
4/15/2023 2:29,16.582
4/15/2023 2:59,16.582
4/15/2023 3:29,16.606
4/15/2023 3:59,16.606
4/15/2023 4:29,16.582
4/15/2023 4:59,16.606
4/15/2023 5:29,16.582
4/15/2023 5:59,16.582
4/15/2023 6:29,16.582
4/15/2023 6:59,16.582
4/15/2023 7:29,16.582
4/15/2023 7:59,16.558
4/15/2023 8:29,16.534
4/15/2023 8:59,16.534
4/15/2023 9:29,16.534
4/15/2023 9:59,16.534
4/15/2023 10:29,16.511
4/15/2023 10:59,16.534
4/15/2023 11:29,16.511
4/15/2023 11:59,18.057
